NoteID,CanonicalWord,MatchKey,SenseLabel,PrimaryOriginKey,CreatedSource,CreatedSourceBook,Status
KV002020,land,land,陆地；土地,third-party-vocabulary|candidate:land,third-party-vocabulary,external-evidence-corpus,active
KV002021,language,language,语言,third-party-vocabulary|candidate:language,third-party-vocabulary,external-evidence-corpus,active
KV002022,lantern,lantern,灯笼,third-party-vocabulary|candidate:lantern,third-party-vocabulary,external-evidence-corpus,active
KV002023,last night,last night,昨晚；昨天晚上,third-party-vocabulary|candidate:last night,third-party-vocabulary,external-evidence-corpus,active
KV002024,latest,latest,最新的；最近的,third-party-vocabulary|candidate:latest,third-party-vocabulary,external-evidence-corpus,active
KV002025,laugh at,laugh at,嘲笑；因……发笑,third-party-vocabulary|candidate:laugh at,third-party-vocabulary,external-evidence-corpus,active
KV002026,lawn,lawn,草坪,third-party-vocabulary|candidate:lawn,third-party-vocabulary,external-evidence-corpus,active
KV002027,lazy,lazy,懒惰的；懒洋洋的,third-party-vocabulary|candidate:lazy,third-party-vocabulary,external-evidence-corpus,active
KV002028,lead,lead,带领；引导,third-party-vocabulary|candidate:lead,third-party-vocabulary,external-evidence-corpus,active
KV002029,leader,leader,首领；领导者,third-party-vocabulary|candidate:leader,third-party-vocabulary,external-evidence-corpus,active
KV002030,learn,learn,学习；学会,third-party-vocabulary|candidate:learn,third-party-vocabulary,external-evidence-corpus,active
KV002031,least,least,最少；最小,third-party-vocabulary|candidate:least,third-party-vocabulary,external-evidence-corpus,active
KV002032,left,left#direction,左边；左侧,third-party-vocabulary|candidate:left#direction,third-party-vocabulary,external-evidence-corpus,active
KV002033,lemon,lemon,柠檬,third-party-vocabulary|candidate:lemon,third-party-vocabulary,external-evidence-corpus,active
KV002034,lemonade,lemonade,柠檬水,third-party-vocabulary|candidate:lemonade,third-party-vocabulary,external-evidence-corpus,active
KV002035,leopard,leopard,豹；豹子,third-party-vocabulary|candidate:leopard,third-party-vocabulary,external-evidence-corpus,active
KV002036,let,let,让；允许,third-party-vocabulary|candidate:let,third-party-vocabulary,external-evidence-corpus,active
KV002037,librarian,librarian,图书馆员,third-party-vocabulary|candidate:librarian,third-party-vocabulary,external-evidence-corpus,active
KV002038,library card,library card,借书证；图书馆卡,third-party-vocabulary|candidate:library card,third-party-vocabulary,external-evidence-corpus,active
KV002039,lie,lie,说谎；撒谎,third-party-vocabulary|candidate:lie,third-party-vocabulary,external-evidence-corpus,active
KV002040,life,life,生活；生命,third-party-vocabulary|candidate:life,third-party-vocabulary,external-evidence-corpus,active
KV002041,lifeguard,lifeguard,救生员,third-party-vocabulary|candidate:lifeguard,third-party-vocabulary,external-evidence-corpus,active
KV002042,lift,lift,电梯,third-party-vocabulary|candidate:lift#elevator,third-party-vocabulary,external-evidence-corpus,active
KV002043,lift,lift,举起；抬起,third-party-vocabulary|candidate:lift#raise,third-party-vocabulary,external-evidence-corpus,active
KV002044,light bulb,light bulb,灯泡,third-party-vocabulary|candidate:light bulb,third-party-vocabulary,external-evidence-corpus,active
KV002045,light rail,light rail,轻轨,third-party-vocabulary|candidate:light rail,third-party-vocabulary,external-evidence-corpus,active
KV002046,lion,lion,狮子,third-party-vocabulary|candidate:lion,third-party-vocabulary,external-evidence-corpus,active
KV002047,lion dance,lion dance,舞狮,third-party-vocabulary|candidate:lion dance,third-party-vocabulary,external-evidence-corpus,active
KV002048,listen,listen,听；倾听,third-party-vocabulary|candidate:listen,third-party-vocabulary,external-evidence-corpus,active
KV002049,listen to,listen to,听；倾听,third-party-vocabulary|candidate:listen to,third-party-vocabulary,external-evidence-corpus,active
KV002050,litter,litter,垃圾；废弃物,third-party-vocabulary|candidate:litter,third-party-vocabulary,external-evidence-corpus,active
KV002051,Little Red Riding Hood,little red riding hood,小红帽,third-party-vocabulary|candidate:little red riding hood,third-party-vocabulary,external-evidence-corpus,active
KV002052,Loch Ness,loch ness,尼斯湖,third-party-vocabulary|candidate:loch ness,third-party-vocabulary,external-evidence-corpus,active
KV002053,lock,lock,锁,third-party-vocabulary|candidate:lock,third-party-vocabulary,external-evidence-corpus,active
KV002054,lollipop,lollipop,棒棒糖,third-party-vocabulary|candidate:lollipop,third-party-vocabulary,external-evidence-corpus,active
KV002055,lolly,lolly,棒棒糖,third-party-vocabulary|candidate:lolly,third-party-vocabulary,external-evidence-corpus,active
KV002056,London Eye,london eye,伦敦眼,third-party-vocabulary|candidate:london eye,third-party-vocabulary,external-evidence-corpus,active
KV002057,London Zoo,london zoo,伦敦动物园,third-party-vocabulary|candidate:london zoo,third-party-vocabulary,external-evidence-corpus,active
KV002058,long ago,long ago,很久以前；从前,third-party-vocabulary|candidate:long ago,third-party-vocabulary,external-evidence-corpus,active
KV002059,long jump,long jump,跳远,third-party-vocabulary|candidate:long jump,third-party-vocabulary,external-evidence-corpus,active
KV002060,long race,long race,长跑；长距离比赛,third-party-vocabulary|candidate:long race,third-party-vocabulary,external-evidence-corpus,active
KV002061,longest,longest,最长的,third-party-vocabulary|candidate:longest,third-party-vocabulary,external-evidence-corpus,active
KV002062,look at,look at,看；看着,third-party-vocabulary|candidate:look at,third-party-vocabulary,external-evidence-corpus,active
KV002063,look like,look like,看起来像；像,third-party-vocabulary|candidate:look like,third-party-vocabulary,external-evidence-corpus,active
KV002064,lorry,lorry,卡车；货车,third-party-vocabulary|candidate:lorry,third-party-vocabulary,external-evidence-corpus,active
KV002065,Los Angeles,los angeles,洛杉矶,third-party-vocabulary|candidate:los angeles,third-party-vocabulary,external-evidence-corpus,active
KV002066,lose,lose,丢失；失去,third-party-vocabulary|candidate:lose,third-party-vocabulary,external-evidence-corpus,active
KV002067,lots of,lots of,许多；很多,third-party-vocabulary|candidate:lots of,third-party-vocabulary,external-evidence-corpus,active
KV002068,loudly,loudly,大声地；响亮地,third-party-vocabulary|candidate:loudly,third-party-vocabulary,external-evidence-corpus,active
KV002069,lower,lower,更低的；较低的,third-party-vocabulary|candidate:lower,third-party-vocabulary,external-evidence-corpus,active
KV002070,luck,luck,运气；幸运,third-party-vocabulary|candidate:luck,third-party-vocabulary,external-evidence-corpus,active
KV002071,lucky money,lucky money,压岁钱,third-party-vocabulary|candidate:lucky money,third-party-vocabulary,external-evidence-corpus,active
KV002072,lunar,lunar,农历的；阴历的,third-party-vocabulary|candidate:lunar,third-party-vocabulary,external-evidence-corpus,active
KV002073,lunch box,lunch box,饭盒,third-party-vocabulary|candidate:lunch box,third-party-vocabulary,external-evidence-corpus,active
KV002074,lunchtime,lunchtime,午餐时间,third-party-vocabulary|candidate:lunchtime,third-party-vocabulary,external-evidence-corpus,active
KV002075,machine,machine,机器,third-party-vocabulary|candidate:machine,third-party-vocabulary,external-evidence-corpus,active
KV002076,magic,magic,魔法；魔术,third-party-vocabulary|candidate:magic,third-party-vocabulary,external-evidence-corpus,active
KV002077,magician,magician,魔术师,third-party-vocabulary|candidate:magician,third-party-vocabulary,external-evidence-corpus,active
KV002078,mail,mail,邮件；邮寄,third-party-vocabulary|candidate:mail,third-party-vocabulary,external-evidence-corpus,active
KV002079,main,main,主要的；最重要的,third-party-vocabulary|candidate:main,third-party-vocabulary,external-evidence-corpus,active
KV002080,main course,main course,主菜,third-party-vocabulary|candidate:main course,third-party-vocabulary,external-evidence-corpus,active
KV002081,make friends,make friends,交朋友,third-party-vocabulary|candidate:make friends,third-party-vocabulary,external-evidence-corpus,active
KV002082,make mistakes,make mistakes,犯错误；出错,third-party-vocabulary|candidate:make mistakes,third-party-vocabulary,external-evidence-corpus,active
KV002083,make noise,make noise,制造噪音；发出声音,third-party-vocabulary|candidate:make noise,third-party-vocabulary,external-evidence-corpus,active
KV002084,make peace,make peace,讲和；和解,third-party-vocabulary|candidate:make peace,third-party-vocabulary,external-evidence-corpus,active
KV002085,make phone calls,make phone calls,打电话,third-party-vocabulary|candidate:make phone calls,third-party-vocabulary,external-evidence-corpus,active
KV002086,make use of,make use of,利用；使用,third-party-vocabulary|candidate:make use of,third-party-vocabulary,external-evidence-corpus,active
KV002087,mall,mall,购物中心；商场,third-party-vocabulary|candidate:mall,third-party-vocabulary,external-evidence-corpus,active
KV002088,manager,manager,经理；管理人员,third-party-vocabulary|candidate:manager,third-party-vocabulary,external-evidence-corpus,active
KV002089,mango,mango,芒果,third-party-vocabulary|candidate:mango,third-party-vocabulary,external-evidence-corpus,active
KV002090,manners,manners,礼貌；礼仪,third-party-vocabulary|candidate:manners,third-party-vocabulary,external-evidence-corpus,active
KV002091,manual,manual,说明书；手册,third-party-vocabulary|candidate:manual,third-party-vocabulary,external-evidence-corpus,active
KV002092,maple,maple,枫树,third-party-vocabulary|candidate:maple,third-party-vocabulary,external-evidence-corpus,active
KV002093,marker,marker,马克笔；记号笔,third-party-vocabulary|candidate:marker,third-party-vocabulary,external-evidence-corpus,active
KV002094,mascot,mascot,吉祥物,third-party-vocabulary|candidate:mascot,third-party-vocabulary,external-evidence-corpus,active
KV002095,mask,mask,面具,third-party-vocabulary|candidate:mask,third-party-vocabulary,external-evidence-corpus,active
KV002096,master,master,掌握；精通,third-party-vocabulary|candidate:master,third-party-vocabulary,external-evidence-corpus,active
KV002097,material,material,材料；原料,third-party-vocabulary|candidate:material,third-party-vocabulary,external-evidence-corpus,active
KV002098,maths book,maths book,数学书,third-party-vocabulary|candidate:maths book,third-party-vocabulary,external-evidence-corpus,active
KV002099,May Day,may day,五一劳动节,third-party-vocabulary|candidate:may day,third-party-vocabulary,external-evidence-corpus,active
KV002100,maybe,maybe,也许；可能；大概,third-party-vocabulary|candidate:maybe,third-party-vocabulary,external-evidence-corpus,active
KV002101,me,me,我（宾格）,third-party-vocabulary|candidate:me,third-party-vocabulary,external-evidence-corpus,active
KV002102,meal,meal,一餐；一顿饭,third-party-vocabulary|candidate:meal,third-party-vocabulary,external-evidence-corpus,active
KV002103,mean,mean,意思是；意味着,third-party-vocabulary|candidate:mean,third-party-vocabulary,external-evidence-corpus,active
KV002104,meatball,meatball,肉丸子,third-party-vocabulary|candidate:meatball,third-party-vocabulary,external-evidence-corpus,active
KV002105,medicine,medicine,药；药物,third-party-vocabulary|candidate:medicine,third-party-vocabulary,external-evidence-corpus,active
KV002106,meeting,meeting,会议；集会,third-party-vocabulary|candidate:meeting,third-party-vocabulary,external-evidence-corpus,active
KV002107,meeting room,meeting room,会议室,third-party-vocabulary|candidate:meeting room,third-party-vocabulary,external-evidence-corpus,active
KV002108,member,member,成员；会员,third-party-vocabulary|candidate:member,third-party-vocabulary,external-evidence-corpus,active
KV002109,member state,member state,成员国,third-party-vocabulary|candidate:member state,third-party-vocabulary,external-evidence-corpus,active
KV002110,memory,memory,记忆；记忆力,third-party-vocabulary|candidate:memory,third-party-vocabulary,external-evidence-corpus,active
KV002111,men,men,男人；男性（man 的复数）,third-party-vocabulary|candidate:men,third-party-vocabulary,external-evidence-corpus,active
KV002112,menu,menu,菜单,third-party-vocabulary|candidate:menu,third-party-vocabulary,external-evidence-corpus,active
KV002113,mess,mess,脏乱；一团糟,third-party-vocabulary|candidate:mess,third-party-vocabulary,external-evidence-corpus,active
KV002114,message,message,消息；信息,third-party-vocabulary|candidate:message,third-party-vocabulary,external-evidence-corpus,active
KV002115,messy,messy,"凌乱的,散乱的",third-party-vocabulary|candidate:messy,third-party-vocabulary,external-evidence-corpus,active
KV002116,metal,metal,金属,third-party-vocabulary|candidate:metal,third-party-vocabulary,external-evidence-corpus,active
