NoteID,ProvisionalIdentityKeys,StageBActions,CanonicalWord,MatchKey,SenseLabel,ThirdPartyIdentityCount,SourceOccurrenceCount,DistinctSourceIDs,ExistingLearnerPresentation,ExistingPresentationStatus,PresentationAction
KV002043,candidate:lift#raise,new-stable-identity,lift,lift,举起；抬起,1,1,1,no,,create-content-candidate
KV002044,candidate:light bulb,new-stable-identity,light bulb,light bulb,灯泡,1,1,1,no,,create-content-candidate
KV002045,candidate:light rail,new-stable-identity,light rail,light rail,轻轨,1,1,1,no,,create-content-candidate
KV002046,candidate:lion,new-stable-identity,lion,lion,狮子,1,15,14,no,,create-content-candidate
KV002047,candidate:lion dance,new-stable-identity,lion dance,lion dance,舞狮,1,3,3,no,,create-content-candidate
KV002048,candidate:listen,new-stable-identity,listen,listen,听；倾听,1,15,14,no,,create-content-candidate
KV002049,candidate:listen to,new-stable-identity,listen to,listen to,听；倾听,1,5,5,no,,create-content-candidate
KV002050,candidate:litter,new-stable-identity,litter,litter,垃圾；废弃物,1,6,6,no,,create-content-candidate
KV002051,candidate:little red riding hood,new-stable-identity,Little Red Riding Hood,little red riding hood,小红帽,1,1,1,no,,create-content-candidate
KV002052,candidate:loch ness,new-stable-identity,Loch Ness,loch ness,尼斯湖,1,1,1,no,,create-content-candidate
KV002053,candidate:lock,new-stable-identity,lock,lock,锁,1,2,2,no,,create-content-candidate
KV002054,candidate:lollipop,new-stable-identity,lollipop,lollipop,棒棒糖,1,2,2,no,,create-content-candidate
KV002055,candidate:lolly,new-stable-identity,lolly,lolly,棒棒糖,1,1,1,no,,create-content-candidate
KV002056,candidate:london eye,new-stable-identity,London Eye,london eye,伦敦眼,1,1,1,no,,create-content-candidate
KV002057,candidate:london zoo,new-stable-identity,London Zoo,london zoo,伦敦动物园,1,1,1,no,,create-content-candidate
KV002058,candidate:long ago,new-stable-identity,long ago,long ago,很久以前；从前,1,3,3,no,,create-content-candidate
KV002059,candidate:long jump,new-stable-identity,long jump,long jump,跳远,1,6,6,no,,create-content-candidate
KV002060,candidate:long race,new-stable-identity,long race,long race,长跑；长距离比赛,1,1,1,no,,create-content-candidate
KV002061,candidate:longest,new-stable-identity,longest,longest,最长的,1,2,2,no,,create-content-candidate
KV002062,candidate:look at,new-stable-identity,look at,look at,看；看着,1,11,11,no,,create-content-candidate
KV002063,candidate:look like,new-stable-identity,look like,look like,看起来像；像,1,3,3,no,,create-content-candidate
KV002064,candidate:lorry,new-stable-identity,lorry,lorry,卡车；货车,1,1,1,no,,create-content-candidate
KV002065,candidate:los angeles,new-stable-identity,Los Angeles,los angeles,洛杉矶,1,1,1,no,,create-content-candidate
KV002066,candidate:lose,new-stable-identity,lose,lose,丢失；失去,1,9,9,no,,create-content-candidate
KV002067,candidate:lots of,new-stable-identity,lots of,lots of,许多；很多,1,7,7,no,,create-content-candidate
KV002068,candidate:loudly,new-stable-identity,loudly,loudly,大声地；响亮地,1,5,5,no,,create-content-candidate
KV002069,candidate:lower,new-stable-identity,lower,lower,更低的；较低的,1,1,1,no,,create-content-candidate
KV002070,candidate:luck,new-stable-identity,luck,luck,运气；幸运,1,6,6,no,,create-content-candidate
KV002071,candidate:lucky money,new-stable-identity,lucky money,lucky money,压岁钱,1,2,2,no,,create-content-candidate
KV002072,candidate:lunar,new-stable-identity,lunar,lunar,农历的；阴历的,1,2,2,no,,create-content-candidate
KV002073,candidate:lunch box,new-stable-identity,lunch box,lunch box,饭盒,1,1,1,no,,create-content-candidate
KV002074,candidate:lunchtime,new-stable-identity,lunchtime,lunchtime,午餐时间,1,1,1,no,,create-content-candidate
KV002075,candidate:machine,new-stable-identity,machine,machine,机器,1,4,4,no,,create-content-candidate
KV002076,candidate:magic,new-stable-identity,magic,magic,魔法；魔术,1,7,7,no,,create-content-candidate
KV002077,candidate:magician,new-stable-identity,magician,magician,魔术师,1,1,1,no,,create-content-candidate
KV002078,candidate:mail,new-stable-identity,mail,mail,邮件；邮寄,1,2,2,no,,create-content-candidate
KV002079,candidate:main,new-stable-identity,main,main,主要的；最重要的,1,1,1,no,,create-content-candidate
KV002080,candidate:main course,new-stable-identity,main course,main course,主菜,1,1,1,no,,create-content-candidate
KV002081,candidate:make friends,new-stable-identity,make friends,make friends,交朋友,1,2,2,no,,create-content-candidate
KV002082,candidate:make mistakes,new-stable-identity,make mistakes,make mistakes,犯错误；出错,1,2,2,no,,create-content-candidate
KV002083,candidate:make noise,new-stable-identity,make noise,make noise,制造噪音；发出声音,1,1,1,no,,create-content-candidate
KV002084,candidate:make peace,new-stable-identity,make peace,make peace,讲和；和解,1,1,1,no,,create-content-candidate
KV002085,candidate:make phone calls,new-stable-identity,make phone calls,make phone calls,打电话,1,1,1,no,,create-content-candidate
KV002086,candidate:make use of,new-stable-identity,make use of,make use of,利用；使用,1,1,1,no,,create-content-candidate
KV002087,candidate:mall,new-stable-identity,mall,mall,购物中心；商场,1,1,1,no,,create-content-candidate
KV002088,candidate:manager,new-stable-identity,manager,manager,经理；管理人员,1,1,1,no,,create-content-candidate
KV002089,candidate:mango,new-stable-identity,mango,mango,芒果,1,2,2,no,,create-content-candidate
KV002090,candidate:manners,new-stable-identity,manners,manners,礼貌；礼仪,1,1,1,no,,create-content-candidate
KV002091,candidate:manual,new-stable-identity,manual,manual,说明书；手册,1,1,1,no,,create-content-candidate
KV002092,candidate:maple,new-stable-identity,maple,maple,枫树,1,1,1,no,,create-content-candidate
KV002093,candidate:marker,new-stable-identity,marker,marker,马克笔；记号笔,1,2,2,no,,create-content-candidate
KV002094,candidate:mascot,new-stable-identity,mascot,mascot,吉祥物,1,1,1,no,,create-content-candidate
KV002095,candidate:mask,new-stable-identity,mask,mask,面具,1,2,2,no,,create-content-candidate
KV002096,candidate:master,new-stable-identity,master,master,掌握；精通,1,1,1,no,,create-content-candidate
KV002097,candidate:material,new-stable-identity,material,material,材料；原料,1,1,1,no,,create-content-candidate
KV002098,candidate:maths book,new-stable-identity,maths book,maths book,数学书,1,1,1,no,,create-content-candidate
KV002099,candidate:may day,new-stable-identity,May Day,may day,五一劳动节,1,1,1,no,,create-content-candidate
KV002100,candidate:maybe,new-stable-identity,maybe,maybe,也许；可能；大概,1,4,4,no,,create-content-candidate
KV002101,candidate:me,new-stable-identity,me,me,我（宾格）,1,18,17,no,,create-content-candidate
KV002102,candidate:meal,new-stable-identity,meal,meal,一餐；一顿饭,1,6,6,no,,create-content-candidate
KV002103,candidate:mean,new-stable-identity,mean,mean,意思是；意味着,1,4,4,no,,create-content-candidate
KV002104,candidate:meatball,new-stable-identity,meatball,meatball,肉丸子,1,1,1,no,,create-content-candidate
KV002105,candidate:medicine,new-stable-identity,medicine,medicine,药；药物,1,11,11,no,,create-content-candidate
KV002106,candidate:meeting,new-stable-identity,meeting,meeting,会议；集会,1,4,4,no,,create-content-candidate
KV002107,candidate:meeting room,new-stable-identity,meeting room,meeting room,会议室,1,1,1,no,,create-content-candidate
KV002108,candidate:member,new-stable-identity,member,member,成员；会员,1,2,2,no,,create-content-candidate
KV002109,candidate:member state,new-stable-identity,member state,member state,成员国,1,2,2,no,,create-content-candidate
KV002110,candidate:memory,new-stable-identity,memory,memory,记忆；记忆力,1,1,1,no,,create-content-candidate
KV002111,candidate:men,new-stable-identity,men,men,男人；男性（man 的复数）,1,8,8,no,,create-content-candidate
KV002112,candidate:menu,new-stable-identity,menu,menu,菜单,1,4,4,no,,create-content-candidate
KV002113,candidate:mess,new-stable-identity,mess,mess,脏乱；一团糟,1,3,3,no,,create-content-candidate
KV002114,candidate:message,new-stable-identity,message,message,消息；信息,1,4,4,no,,create-content-candidate
KV002115,candidate:messy,new-stable-identity,messy,messy,"凌乱的,散乱的",1,3,3,no,,create-content-candidate
KV002116,candidate:metal,new-stable-identity,metal,metal,金属,1,1,1,no,,create-content-candidate
KV002117,candidate:metro,new-stable-identity,metro,metro,地铁,1,1,1,no,,create-content-candidate
KV002118,candidate:mexico,new-stable-identity,Mexico,mexico,墨西哥,1,1,1,no,,create-content-candidate
KV002119,candidate:miaow,new-stable-identity,miaow,miaow,猫叫；猫叫声,1,1,1,no,,create-content-candidate
KV002120,candidate:mice,new-stable-identity,mice,mice,老鼠（mouse 的复数）,1,4,4,no,,create-content-candidate
KV002121,candidate:mickey mouse,new-stable-identity,Mickey Mouse,mickey mouse,米老鼠,1,1,1,no,,create-content-candidate
KV002122,candidate:mid-autumn festival,new-stable-identity,Mid-Autumn Festival,mid-autumn festival,中秋节,1,6,6,no,,create-content-candidate
KV002123,candidate:middle,new-stable-identity,middle,middle,中间；中部,1,7,7,no,,create-content-candidate
KV002124,candidate:middle school,new-stable-identity,middle school,middle school,初中；中学,1,4,4,no,,create-content-candidate
KV002125,candidate:midnight,new-stable-identity,midnight,midnight,午夜；半夜,1,1,1,no,,create-content-candidate
KV002126,candidate:milkshake,new-stable-identity,milkshake,milkshake,奶昔,1,1,1,no,,create-content-candidate
KV002127,candidate:million,new-stable-identity,million,million,一百万,1,2,2,no,,create-content-candidate
KV002128,candidate:mime,new-stable-identity,mime,mime,哑剧；模仿表演,1,1,1,no,,create-content-candidate
KV002129,candidate:minus,new-stable-identity,minus,minus,减；减去,1,1,1,no,,create-content-candidate
KV002130,candidate:mirror,new-stable-identity,mirror,mirror,镜子,1,3,3,no,,create-content-candidate
KV002131,candidate:miss#title,new-stable-identity,Miss,miss,小姐；女士（称谓）,1,16,16,no,,create-content-candidate
KV002132,candidate:miss#verb,new-stable-identity,Miss,miss,错过；想念,1,10,9,no,,create-content-candidate
KV002133,candidate:missing,new-stable-identity,missing,missing,失踪的；找不到的,1,1,1,no,,create-content-candidate
KV002134,candidate:mistake,new-stable-identity,mistake,mistake,错误；过失,1,3,3,no,,create-content-candidate
KV002135,candidate:mix,new-stable-identity,mix,mix,混合；搅拌,1,1,1,no,,create-content-candidate
KV002136,candidate:mobile,new-stable-identity,mobile,mobile,手机；移动电话,1,2,2,no,,create-content-candidate
KV002137,candidate:mobile phone,new-stable-identity,mobile phone,mobile phone,手机；移动电话,1,5,5,no,,create-content-candidate
KV002138,candidate:model,new-stable-identity,model,model,模型,1,6,6,no,,create-content-candidate
KV002139,candidate:model car,new-stable-identity,model car,model car,汽车模型；模型车,1,1,1,no,,create-content-candidate
KV002140,candidate:model house,new-stable-identity,model house,model house,房屋模型；模型房屋,1,1,1,no,,create-content-candidate
KV002141,candidate:model plane,new-stable-identity,model plane,model plane,模型飞机,1,3,3,no,,create-content-candidate
KV002142,candidate:modern,new-stable-identity,modern,modern,现代的,1,3,3,no,,create-content-candidate
KV002143,candidate:mom,new-stable-identity,mom,mom,妈妈,1,7,7,no,,create-content-candidate
KV002144,candidate:moment,new-stable-identity,moment,moment,片刻；瞬间,1,1,1,no,,create-content-candidate
KV002145,candidate:monkey king,new-stable-identity,Monkey King,monkey king,孙悟空；美猴王,1,1,1,no,,create-content-candidate
KV002146,candidate:monster,new-stable-identity,monster,monster,怪物,1,5,5,no,,create-content-candidate
KV002147,candidate:moon cake,new-stable-identity,moon cake,moon cake,月饼,1,4,4,no,,create-content-candidate
KV002148,candidate:mooncake,new-stable-identity,mooncake,mooncake,月饼,1,5,5,no,,create-content-candidate
KV002149,candidate:more than,new-stable-identity,more than,more than,超过；多于,1,2,2,no,,create-content-candidate
KV002150,candidate:morning exercises,new-stable-identity,morning exercises,morning exercises,早操；晨练,1,1,1,no,,create-content-candidate
KV002151,candidate:moscow,new-stable-identity,Moscow,moscow,莫斯科,1,1,1,no,,create-content-candidate
KV002152,candidate:most,new-stable-identity,most,most,最多的；大多数的,1,7,6,no,,create-content-candidate
KV002153,candidate:motorbike,new-stable-identity,motorbike,motorbike,摩托车,1,1,1,no,,create-content-candidate
KV002154,candidate:motorcycle,new-stable-identity,motorcycle,motorcycle,摩托车,1,1,1,no,,create-content-candidate
KV002155,candidate:mount taishan,new-stable-identity,Mount Taishan,mount taishan,泰山,1,1,1,no,,create-content-candidate
KV002156,candidate:mountain climbing,new-stable-identity,mountain climbing,mountain climbing,登山；爬山,1,1,1,no,,create-content-candidate
KV002157,candidate:movie,new-stable-identity,movie,movie,电影,1,2,2,no,,create-content-candidate
KV002158,candidate:movie theater,new-stable-identity,movie theater,movie theater,电影院,1,1,1,no,,create-content-candidate
KV002159,candidate:mr,new-stable-identity,Mr,mr,先生,1,15,15,no,,create-content-candidate
KV002160,candidate:much,new-stable-identity,much,much,许多；很多,1,10,10,no,,create-content-candidate
KV002161,candidate:mud,new-stable-identity,mud,mud,泥；泥巴,1,2,2,no,,create-content-candidate
KV002162,candidate:mum,new-stable-identity,mum,mum,妈妈,1,11,11,no,,create-content-candidate
KV002163,candidate:munich,new-stable-identity,Munich,munich,慕尼黑,1,1,1,no,,create-content-candidate
KV002164,candidate:mushroom,new-stable-identity,mushroom,mushroom,蘑菇,1,1,1,no,,create-content-candidate
KV002165,candidate:mushrooms,new-stable-identity,mushrooms,mushrooms,蘑菇,1,2,2,no,,create-content-candidate
KV002166,candidate:music class,new-stable-identity,music class,music class,音乐课,1,1,1,no,,create-content-candidate
KV002167,candidate:music room,new-stable-identity,music room,music room,音乐教室；音乐室,1,2,2,no,,create-content-candidate
KV002168,candidate:musician,new-stable-identity,musician,musician,音乐家,1,1,1,no,,create-content-candidate
KV002169,candidate:must,new-stable-identity,must,must,必须；一定要,1,9,9,no,,create-content-candidate
KV002170,candidate:nail,new-stable-identity,nail,nail,指甲,1,1,1,no,,create-content-candidate
KV002171,candidate:name tag,new-stable-identity,name tag,name tag,名牌；姓名牌,1,1,1,no,,create-content-candidate
KV002172,candidate:national flag,new-stable-identity,national flag,national flag,国旗,1,1,1,no,,create-content-candidate
KV002173,candidate:native american,new-stable-identity,Native American,native american,美洲原住民,1,1,1,no,,create-content-candidate
KV002174,candidate:natural,new-stable-identity,natural,natural,自然的；天然的,1,1,1,no,,create-content-candidate
KV002175,candidate:naughty,new-stable-identity,naughty,naughty,淘气的；顽皮的,1,4,4,no,,create-content-candidate
