NoteID,ProvisionalIdentityKey,CanonicalWord,MatchKey,SenseLabel,MeaningPrimary,BritishCandidate,AmericanCandidate,BritishEvidenceStatus,AmericanEvidenceStatus,SourceOccurrenceCount,DistinctSourceIDs,DefinitionEvidence,ExampleSentence,ExampleTranslation,PresentationStatus,PresentationSource
KV002357,candidate:plum,plum,plum,李子；梅子,李子；梅子,[plʌm],[plʌm],consistent,consistent,2,2,n. 李子;梅子;洋李;紫红色 adj. 人所希望的;有利的;上等的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002358,candidate:plus,plus,plus,加；加上,加；加上,[plʌs],[plʌs],consistent,consistent,2,2,"prep. 加,加上 n. 正号,加号;好处;附加额 adj. 正的;附加的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002359,candidate:pm,pm,pm,下午；午后（p.m.）,下午；午后（p.m.）,[ˌpiː ˈem],[ˌpiː ˈem],consistent,consistent,2,2,"abbr. (拉)下午(Post Meridiem,等于afternoon);调相(Phase Modulation) abbr. 产品经理(Product Manager)",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002360,candidate:pocket,pocket,pocket,口袋,口袋,[ˈpɒkɪt],[ˈpɑːkɪt],consistent,consistent,4,4,"n. 口袋;钱;容器 adj. 小型的,袖珍的;金钱上的 vt. 隐藏;忍受;将...放入衣袋 vi. 形成袋或囊",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002361,candidate:pod,pod,pod,豆荚,豆荚,[pɒd],[pɑːd],consistent,consistent,1,1,n. 蚕茧;豆荚 vt. 从豆荚中剥出 vi. 结豆荚,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002362,candidate:polar bear,polar bear,polar bear,北极熊,北极熊,,,missing,missing,1,1,n. 北极熊;白熊,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002363,candidate:police,police,police,警察；警方,警察；警方,[pəˈliːs],[pəˈliːs],consistent,consistent,7,7,"n. 警察,警方;治安 adj. 警察的;有关警察的 vt. 监督;管辖;维持治安;为...配备警察",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002364,candidate:police station,police station,police station,警察局；派出所,警察局；派出所,[pə'liːs 'steɪʃən],[pəˈliːs steɪʃn],consistent,consistent,3,3,n. 警察局;派出所,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002365,candidate:policeman,policeman,policeman,警察；男警察,警察；男警察,[pəˈliːsmən],[pəˈliːsmən],conflicting-evidence,consistent,17,14,"n. 警察(policeman的复数形式) | n. 警察,警员;[分化] 淀帚(橡皮头玻璃搅棒)",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002366,candidate:policewoman,policewoman,policewoman,女警察；女警官,女警察；女警官,[pəˈliːswʊmən],[pəˈliːswʊmən],consistent,consistent,4,4,n. 女警察;女警官,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002367,candidate:policewomen,policewomen,policewomen,女警察（复数）,女警察（复数）,"[pə'li:s,wimin]",[pəˈliːswɪmɪn],consistent,consistent,1,1,n. 女警察( policewoman的名词复数 ),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002368,candidate:polish,polish,polish,擦亮；擦光,擦亮；擦光,[ˈpəʊlɪʃ],[ˈpoʊlɪʃ],consistent,consistent,1,1,"n. 磨光,擦亮;上光剂,擦亮剂;优雅,精良 vi. 擦亮,变光滑 vt. 磨光,使发亮 adj. 波兰的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002369,candidate:pollute,pollute,pollute,污染,污染,[pəˈluːt],[pəˈluːt],consistent,consistent,2,2,vt. 污染;玷污;败坏,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002370,candidate:pollution,pollution,pollution,污染,污染,[pəˈluːʃ(ə)n],[pəˈluːʃn],consistent,consistent,2,2,n. 污染 污染物,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002371,candidate:pond,pond,pond,池塘,池塘,[pɒnd],[pɑːnd],consistent,consistent,3,3,n. 池塘 vt. 筑成池塘 vi. 筑成池塘,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002372,candidate:pony,pony,pony,小马；矮种马,小马；矮种马,[ˈpəʊni],[ˈpoʊni],consistent,consistent,1,1,n. 矮种马;小型马 adj. 小型的;每日摘要的 vt. 付清 vi. 付清,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002373,candidate:pool,pool,pool,游泳池,游泳池,[puːl],[puːl],consistent,consistent,4,3,"n. 联营;撞球;水塘;共同资金 vt. 合伙经营 vi. 联营,合伙经营",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002374,candidate:pop,pop,pop,流行音乐,流行音乐,[pɒp],[pɑːp],consistent,consistent,4,4,abbr. 卖点广告(Point of Purchase),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002375,candidate:popcorn,popcorn,popcorn,爆米花,爆米花,[ˈpɒpkɔːn],[ˈpɑːpkɔːrn],consistent,consistent,2,2,"n. 爆米花,爆玉米花",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002376,candidate:pork,pork,pork,猪肉,猪肉,[pɔːk],[pɔːrk],consistent,consistent,1,1,n. 猪肉 vt. 与女子性交,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002377,candidate:porridge,porridge,porridge,粥；麦片粥,粥；麦片粥,[ˈpɒrɪdʒ],[ˈpɔːrɪdʒ],consistent,consistent,1,1,"n. 粥,糊;麦片粥 vt. 服刑",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002378,candidate:position,position,position,位置；方位,位置；方位,[pəˈzɪʃn],[pəˈzɪʃn],consistent,consistent,2,2,"n. 位置,方位;职位,工作;姿态;站位 vt. 安置;把......放在适当位置",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002379,candidate:possible,possible,possible,可能的,可能的,[ˈpɒsəb(ə)l],[ˈpɑːsəbl],consistent,consistent,1,1,n. 可能性;合适的人;可能的事物 adj. 可能的;合理的;合适的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002380,candidate:possibly,possibly,possibly,可能；也许；大概,可能；也许；大概,[ˈpɒsəbli],[ˈpɑːsəbli],consistent,consistent,1,1,adv. 可能地;也许;大概,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002381,candidate:post,post,post,邮寄；寄出,邮寄；寄出,[pəʊst],[poʊst],consistent,consistent,1,1,n. 岗位;邮件;标杆 vt. 张贴;公布;邮递;布置 vi. 快速行进,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002382,candidate:postcard,postcard,postcard,明信片,明信片,[ˈpəʊstkɑːd],[ˈpoʊstkɑːrd],consistent,consistent,5,5,n. 明信片,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002383,candidate:poster,poster,poster,海报；招贴,海报；招贴,[ˈpəʊstə(r)],[ˈpoʊstər],consistent,consistent,6,5,"n. 海报,广告;招贴",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002384,candidate:postman,postman,postman,邮递员；邮差,邮递员；邮差,[ˈpəʊstmən],[ˈpoʊstmən],consistent,consistent,4,4,n. 邮递员;邮差,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002385,candidate:pound,pound,pound,英镑,英镑,[paʊnd],[paʊnd],consistent,consistent,1,1,"n. 英镑;重击,重击声;兽栏;拘留所 vt. 捣烂;敲打;监禁,拘留 vi. 连续重击,猛击",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002386,candidate:pour,pour,pour,倒；倒入,倒；倒入,[pɔː(r)],[pɔːr],consistent,consistent,4,4,"n. 倾泻;流出;骤雨 vt. 灌,注;倒;倾泻;倾吐 vi. 倾泻;涌流;斟茶",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002387,candidate:poverty,poverty,poverty,贫困；贫穷,贫困；贫穷,[ˈpɒvəti],[ˈpɑːvərti],consistent,consistent,1,1,n. 贫困;困难;缺少;低劣,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002388,candidate:powerful,powerful,powerful,强大的；有力的,强大的；有力的,[ˈpaʊəf(ə)l],[ˈpaʊərfl],consistent,consistent,1,1,adj. 强大的;强有力的 adv. 很;非常,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002389,candidate:practice,practice,practice,练习；训练,练习；训练,[ˈpræktɪs],[ˈpræktɪs],consistent,consistent,3,2,n. 实践;练习;惯例 vt. 练习;实习;实行 vi. 练习;实习;实行,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002390,candidate:practise,practise,practise,练习；实践,练习；实践,[ˈpræktɪs],[ˈpræktɪs],consistent,consistent,4,4,"vi. 练习,实践;实施,实行;从事 vt. 练习,实践;实施,实行",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002391,candidate:praise,praise,praise,表扬；称赞,表扬；称赞,[preɪz],[preɪz],consistent,consistent,1,1,"n. 赞扬;称赞;荣耀;崇拜 vt. 赞美,歌颂;表扬 vi. 赞美;赞扬",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002392,candidate:prawn,prawn,prawn,对虾；明虾,对虾；明虾,[prɔːn],[prɔːn],consistent,consistent,1,1,"n. 对虾,明虾 vi. 捕虾",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002393,candidate:prc,PRC,prc,中华人民共和国,中华人民共和国,,,missing,missing,1,1,abbr. 中华人民共和国(People's Republic of China),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002394,candidate:precious,precious,precious,宝贵的；珍贵的,宝贵的；珍贵的,[ˈpreʃəs],[ˈpreʃəs],consistent,consistent,1,1,adj. 宝贵的;珍贵的;矫揉造作的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002395,candidate:prefer,prefer,prefer,更喜欢；更愿意,更喜欢；更愿意,[prɪˈfɜː(r)],[prɪˈfɜːr],consistent,consistent,2,2,vt. 更喜欢;宁愿;提出;提升 vi. 喜欢;愿意,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002396,candidate:prepare,prepare,prepare,准备；为……做准备,准备；为……做准备,[prɪˈpeə(r)],[prɪˈper],consistent,consistent,2,2,vt. 准备;使适合;装备;起草 vi. 预备;做好思想准备,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002397,candidate:presenter,presenter,presenter,主持人,主持人,[prɪˈzentə(r)],[prɪˈzentər],consistent,consistent,2,2,n. 提出者;推荐者;赠送者;任命者;主持人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002398,candidate:press,press,press,按；按下,按；按下,[pres],[pres],consistent,consistent,2,2,n. 压;按;新闻;出版社;[印刷] 印刷机 vt. 压;按;逼迫;紧抱 vi. 压;逼;重压,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002399,candidate:price,price,price,价格；价钱,价格；价钱,[praɪs],[praɪs],consistent,consistent,1,1,n. 价格;价值;代价 vt. 给......定价;问......的价格,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002400,candidate:primary,primary,primary,小学的；初级的,小学的；初级的,[ˈpraɪməri],[ˈpraɪmeri],consistent,consistent,2,2,n. 原色;最主要者 adj. 主要的;初级的;基本的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002401,candidate:primary school,primary school,primary school,小学,小学,,,missing,missing,3,3,n. 小学,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002402,candidate:prince,prince,prince,王子,王子,[prɪns],[prɪns],consistent,consistent,2,2,"n. 王子,国君;亲王;贵族",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002403,candidate:princess,princess,princess,公主,公主,[ˌprɪnˈses; ˈprɪnses],[ˈprɪnses],consistent,consistent,3,3,n. 公主;王妃;女巨头,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002404,candidate:print,print,print,打印；印刷,打印；印刷,[prɪnt],[prɪnt],consistent,consistent,2,2,n. 印刷业;印花布;印刷字体;印章;印记 vt. 印刷;打印;刊载;用印刷体写;在...印花样 vi. 印刷;出版;用印刷体写,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002405,candidate:printing,printing,printing,印刷,印刷,[ˈprɪntɪŋ],[ˈprɪntɪŋ],consistent,consistent,1,1,n. 印刷;印刷术,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002406,candidate:probably,probably,probably,大概；很可能,大概；很可能,[ˈprɒbəbli],[ˈprɑːbəbli],consistent,consistent,1,1,adv. 大概;或许;很可能,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002407,candidate:problem,problem,problem,问题；难题,问题；难题,[ˈprɒbləm],[ˈprɑːbləm],consistent,consistent,8,8,n. 难题;引起麻烦的人 adj. 成问题的;难处理的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002408,candidate:programme,programme,programme,节目；电视节目,节目；电视节目,[ˈprəʊɡræm],[ˈproʊɡræm],consistent,consistent,6,6,"n. 程序;计划;大纲 vt. 用程序指令;为...制订计划;为...安排节目 vi. 编程序;安排节目;设计电脑程式 | n. 计划,规划;节目;程序 vt. 规划;拟...计划 vi. 编程序;制作节目",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002409,candidate:promise,promise,promise,承诺；许诺,承诺；许诺,[ˈprɒmɪs],[ˈprɑːmɪs],consistent,consistent,1,1,"n. 许诺,允诺;希望 vt. 允诺,许诺;给人以...的指望或希望 vi. 许诺;有指望,有前途",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002410,candidate:protect,protect,protect,保护,保护,[prəˈtekt],[prəˈtekt],consistent,consistent,3,3,"vt. 保护,防卫;警戒",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002411,candidate:protein,protein,protein,蛋白质,蛋白质,[ˈprəʊtiːn],[ˈproʊtiːn],consistent,consistent,1,1,n. 蛋白质;朊 adj. 蛋白质的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002412,candidate:provide,provide,provide,提供,提供,[prəˈvaɪd],[prəˈvaɪd],consistent,consistent,1,1,vt. 提供;规定;准备;装备 vi. 规定;抚养;作准备,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002413,candidate:ps,PS,ps,附言；又及（P.S.）,附言；又及（P.S.）,[ˌpiː ˈes],[ˌpiː ˈes],consistent,consistent,1,1,abbr. 附录(Postscript);一兆分之一秒(Picosecond);每秒(Per Second);著名图象处理,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002414,candidate:public,public,public,公共的；公用的,公共的；公用的,[ˈpʌblɪk],[ˈpʌblɪk],consistent,consistent,1,1,n. 公众;社会;公共场所 adj. 公众的;政府的;公用的;公立的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002415,candidate:pudding,pudding,pudding,布丁,布丁,[ˈpʊdɪŋ],[ˈpʊdɪŋ],consistent,consistent,2,2,n. 布丁,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002416,candidate:puddle,puddle,puddle,水坑；水洼,水坑；水洼,[ˈpʌdl],[ˈpʌdl],consistent,consistent,1,1,"n. 水坑,泥潭;胶土(由粘土与水和成,不透水) vt. 使泥泞,搅浑;把...捣制成胶土;搅炼;用胶土填塞 vi. 搅泥浆;在水坑中嬉戏",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002417,candidate:puma ranch,Puma Ranch,puma ranch,Puma Ranch（地名/场景名）,Puma Ranch（地名/场景名）,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002418,candidate:puppy,puppy,puppy,小狗；幼犬,小狗；幼犬,[ˈpʌpi],[ˈpʌpi],consistent,consistent,2,2,"n. 小狗,幼犬",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002419,candidate:purple,purple,purple,紫色；紫色的,紫色；紫色的,[ˈpɜːp(ə)l],[ˈpɜːrpl],consistent,consistent,8,8,n. 紫色;紫袍 adj. 紫色的;帝王的;华而不实的 vt. 使成紫色 vi. 变成紫色,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002420,candidate:push,push,push,推,推,[pʊʃ],[pʊʃ],conflicting-evidence,conflicting-evidence,5,5,"n. 推,决心;大规模攻势;矢志的追求 vi. 推进;增加;努力争取 vt. 推动,增加;对...施加压力,逼迫;按;说服 | v. 推;挤;逼迫(push的过去式和过去分词) adj. 处于窘境的;为难的;推挤现象的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002421,candidate:put,put,put,放；放置,放；放置,[pʊt],[pʊt],consistent,consistent,16,13,n. 掷;笨蛋;投击;怪人 adj. 固定不动的 vi. 出发;击;航行;发芽 vt. 放;表达;移动;安置;赋予,,,third-party-content-pending,third-party-external-evidence-prep-v1
