SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile,CandidateClass,CandidateNoteIDs,CandidateWords,CandidateSenses,AutoDecision,NeedsSenseReview,ReviewReason
beijing_start1|g4-upper|r037|think,beijing_start1,4年级上,4,上,37,think,think,[θɪŋk],[θɪŋk],n. 想;想法 adj. 思想的 vi. 想;认为 vt. 想;认为;想起;想像;打算,北京版一年级起点四年级上.xlsx,exact-single,KV000858,think,想；思考,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r038|pair,beijing_start1,4年级上,4,上,38,pair,pair,[peə(r)],[per],"n. 一对,一双,一副 vt. 把...组成一对",北京版一年级起点四年级上.xlsx,exact-single,KV000868,pair,一条，一副,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r039|shoe,beijing_start1,4年级上,4,上,39,shoe,shoe,[ʃuː],[ʃuː],n. 鞋;蹄铁;外胎 vt. 给......穿上鞋;穿......鞋,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r040|how much,beijing_start1,4年级上,4,上,40,how much,how much,[haʊ mʌtʃ],[haʊ mʌtʃ],conj. 多少,北京版一年级起点四年级上.xlsx,exact-single,KV000564,how much,多少钱,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r041|buy,beijing_start1,4年级上,4,上,41,buy,buy,[baɪ],[baɪ],"n. 购买,买卖;所购的物品 vi. 买,采购 vt. 购买;获得;贿赂",北京版一年级起点四年级上.xlsx,exact-single,KV000242,buy,买；购买,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r042|shop,beijing_start1,4年级上,4,上,42,shop,shop,[ʃɒp],[ʃɑːp],n. 商店;店铺 vt. 购物 vi. 购物;买东西,北京版一年级起点四年级上.xlsx,exact-single,KV000411,shop,商店；购物,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r043|sell,beijing_start1,4年级上,4,上,43,sell,sell,[sel],[sel],n. 销售;失望;推销术 vt. 销售;推销;出卖;欺骗 vi. 卖;出售;受欢迎;有销路,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r044|eat,beijing_start1,4年级上,4,上,44,eat,eat,[iːt],[iːt],"vt. 吃,喝;腐蚀;烦扰 vi. 进食;腐蚀,侵蚀",北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r045|healthy,beijing_start1,4年级上,4,上,45,healthy,healthy,[ˈhelθi],[ˈhelθi],"adj. 健康的,健全的;有益于健康的",北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r046|sour,beijing_start1,4年级上,4,上,46,sour,sour,[ˈsaʊə(r)],[ˈsaʊər],n. 酸味;苦事 adj. 酸的;发酵的;刺耳的;酸臭的;讨厌的 vt. 使变酸;使失望 vi. 发酵;变酸;厌烦,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r047|cook,beijing_start1,4年级上,4,上,47,cook,cook,[kʊk],[kʊk],"n. 厨师,厨子 vt. 烹调,煮 vi. 烹调,做菜",北京版一年级起点四年级上.xlsx,exact-multiple,KV000424|KV000805,cook|cook,厨师；做饭|烹饪；煮,identity-review,yes,Multiple existing identities share this MatchKey; select target sense explicitly.
beijing_start1|g4-upper|r048|duck,beijing_start1,4年级上,4,上,48,duck,duck,[dʌk],[dʌk],n. 鸭子;鸭肉;(英)宝贝儿;零分 vt. 躲避;猛按...入水 vi. 闪避;没入水中,北京版一年级起点四年级上.xlsx,exact-single,KV000244,duck,鸭子,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r049|soup,beijing_start1,4年级上,4,上,49,soup,soup,[suːp],[suːp],"n. 汤,羹;马力 vt. 加速;增加马力",北京版一年级起点四年级上.xlsx,exact-single,KV000675,soup,汤,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r050|sorry,beijing_start1,4年级上,4,上,50,sorry,sorry,[ˈsɒri],[ˈsɑːri],"adj. 遗憾的;对不起的,抱歉的 int. 对不起,抱歉(表示委婉的拒绝等)",北京版一年级起点四年级上.xlsx,exact-single,KV000076,sorry,对不起；抱歉,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r051|pie,beijing_start1,4年级上,4,上,51,pie,pie,[paɪ],[paɪ],n. 馅饼;饼图;爱说话的人 vt. 使杂乱,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r052|chicken,beijing_start1,4年级上,4,上,52,chicken,chicken,[ˈtʃɪkɪn],[ˈtʃɪkɪn],"n. 鸡肉;小鸡;胆小鬼,懦夫 adj. 鸡肉的;胆怯的;幼小的",北京版一年级起点四年级上.xlsx,exact-single,KV000081,chicken,鸡肉,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r053|hamburger,beijing_start1,4年级上,4,上,53,hamburger,hamburger,[ˈhæmbɜːɡə(r)],[ˈhæmbɜːrɡər],"n. 汉堡包,火腿汉堡;牛肉饼,肉饼;碎牛肉",北京版一年级起点四年级上.xlsx,exact-single,KV000410,hamburger,汉堡包,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r054|change,beijing_start1,4年级上,4,上,54,change,change,[tʃeɪndʒ],[tʃeɪndʒ],n. 变化;找回的零钱 vt. 改变;交换 vi. 改变;兑换,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r055|money,beijing_start1,4年级上,4,上,55,money,money,[ˈmʌni],[ˈmʌni],n. 钱;货币;财富,北京版一年级起点四年级上.xlsx,exact-single,KV000454,money,钱,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r056|become,beijing_start1,4年级上,4,上,56,become,become,[bɪˈkʌm],[bɪˈkʌm],vt. 适合;相称 vi. 成为;变得;变成,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r057|clever,beijing_start1,4年级上,4,上,57,clever,clever,[ˈklevə(r)],[ˈklevər],adj. 聪明的;机灵的;熟练的 [ 比较级cleverer 最高级 cleverest ],北京版一年级起点四年级上.xlsx,exact-single,KV000519,clever,聪明的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r058|ice,beijing_start1,4年级上,4,上,58,ice,ice,[aɪs],[aɪs],n. 冰;冰淇淋;矜持;(俚)钻石 adj. 冰的 vt. 冰镇;结冰 vi. 结冰,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r059|walk,beijing_start1,4年级上,4,上,59,walk,walk,[wɔːk],[wɔːk],"n. 步行,走;散步 vi. 走,步行;散步 vt. 散步;走过",北京版一年级起点四年级上.xlsx,exact-single,KV000819,walk,散步；行走,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r060|interesting,beijing_start1,4年级上,4,上,60,interesting,interesting,[ˈɪntrəstɪŋ],[ˈɪntrəstɪŋ; ˈɪntrestɪŋ],"adj. 有趣的;引起兴趣的,令人关注的",北京版一年级起点四年级上.xlsx,exact-single,KV000350,interesting,有趣的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r061|close,beijing_start1,4年级上,4,上,61,close,close,[kləʊz],[kloʊz; kloʊs],n. 结束 adj. 紧密的;亲密的;亲近的 vt. 关;结束;使靠近 vi. 关;结束;关闭 adv. 紧密地,北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r062|farmer,beijing_start1,4年级上,4,上,62,farmer,farmer,[ˈfɑːmə(r)],[ˈfɑːrmər],"n. 农夫,农民",北京版一年级起点四年级上.xlsx,exact-single,KV000429,farmer,农民,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r063|lake,beijing_start1,4年级上,4,上,63,lake,lake,[leɪk],[leɪk],n. 湖;深红色颜料;胭脂红 vt. (使)血球溶解 vi. (使)血球溶解,北京版一年级起点四年级上.xlsx,exact-single,KV000139,lake,湖,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r064|say,beijing_start1,4年级上,4,上,64,say,say,[seɪ],[seɪ],vt. 讲;说明;例如;声称;假设;指明 vi. 讲;表示;念;假定;背诵,北京版一年级起点四年级上.xlsx,exact-single,KV000623,say,说；讲,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-upper|r065|air,beijing_start1,4年级上,4,上,65,air,air,[eə(r)],[er],"n. 空气,大气;天空;样子;曲调 vt. 使通风,晾干;夸耀 vi. 通风",北京版一年级起点四年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-upper|r066|live,beijing_start1,4年级上,4,上,66,live,live,[lɪv; laɪv],[lɪv; laɪv],adj. 活的;生动的;实况转播的;精力充沛的 vt. 经历;度过 vi. 活;居住;生存,北京版一年级起点四年级上.xlsx,exact-single,KV000764,live,居住；生活,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r002|music,beijing_start1,4年级下,4,下,2,music,music,[ˈmjuːzɪk],[ˈmjuːzɪk],"n. 音乐,乐曲",北京版一年级起点四年级下.xlsx,exact-single,KV000286,music,音乐；音乐课,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r003|pop,beijing_start1,4年级下,4,下,3,pop,pop,[pɒp],[pɑːp],abbr. 卖点广告(Point of Purchase),北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r004|keep,beijing_start1,4年级下,4,下,4,keep,keep,[kiːp],[kiːp],vt. 保持;经营;遵守;饲养 vi. 保持;继续不断 n. 保持;生计;生活费,北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r005|quiet,beijing_start1,4年级下,4,下,5,quiet,quiet,[ˈkwaɪət],[ˈkwaɪət],n. 安静;和平 adj. 安静的;安定的;不动的;温顺的 vt. 使平息;安慰 vi. 平静下来,北京版一年级起点四年级下.xlsx,exact-single,KV000522,quiet,安静的；文静的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r006|noisy,beijing_start1,4年级下,4,下,6,noisy,noisy,[ˈnɔɪzi],[ˈnɔɪzi],adj. .嘈杂的;喧闹的;聒噪的,北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r007|sometimes,beijing_start1,4年级下,4,下,7,sometimes,sometimes,[ˈsʌmtaɪmz],[ˈsʌmtaɪmz],"adv. 有时,间或",北京版一年级起点四年级下.xlsx,exact-single,KV000530,sometimes,有时,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r008|model,beijing_start1,4年级下,4,下,8,model,model,[ˈmɒd(ə)l],[ˈmɑːdl],n. 模型;典型;模范;模特儿;样式 vt. 模拟;塑造;模仿 vi. 做模型;做模特儿 adj. 模范的;作模型用的,北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r009|plane,beijing_start1,4年级下,4,下,9,plane,plane,[pleɪn],[pleɪn],"n. 飞机;平面;程度,水平 adj. 平的;平面的 vt. 刨平;用刨子刨;掠过水面 vi. 刨;乘飞机旅行;翱翔",北京版一年级起点四年级下.xlsx,exact-single,KV000068,plane,飞机,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r010|wrong,beijing_start1,4年级下,4,下,10,wrong,wrong,[rɒŋ],[rɔːŋ],"n. 坏事;不公正 adj. 错误的;失常的;不适当的 vt. 委屈;无理地对待;诽谤 adv. 错误地;邪恶地,不正当地",北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r011|headache,beijing_start1,4年级下,4,下,11,headache,headache,[ˈhedeɪk],[ˈhedeɪk],n. 头痛;麻烦;令人头痛之事,北京版一年级起点四年级下.xlsx,exact-single,KV000586,headache,头痛,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r012|fever,beijing_start1,4年级下,4,下,12,fever,fever,[ˈfiːvə(r)],[ˈfiːvər],"n. 发烧,发热;狂热 vt. 使发烧;使狂热;使患热病 vi. 发烧;狂热;患热病",北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r013|has,beijing_start1,4年级下,4,下,13,has,has,[həz],[həz; əz; hæz],"v. 有,吃,得到,从事,允许,雇用,享有(have的第三人称单数);(亲属关系中)接受;拿;买到",北京版一年级起点四年级下.xlsx,exact-single,KV000541,has,有（have的第三人称单数）,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r014|mouth,beijing_start1,4年级下,4,下,14,mouth,mouth,[maʊθ],[maʊθ],"n. 口,嘴;河口 vt. 做作地说,装腔作势地说;喃喃地说出 vi. 装腔作势说话",北京版一年级起点四年级下.xlsx,exact-single,KV000014,mouth,嘴；口,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r015|flu,beijing_start1,4年级下,4,下,15,flu,flu,[fluː],[fluː],n. 流感,北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r016|pill,beijing_start1,4年级下,4,下,16,pill,pill,[pɪl],[pɪl],"n. 药丸;弹丸,子弹;口服避孕药 vt. 把...制成丸剂;使服用药丸;抢劫,掠夺(古语) vi. 做成药丸;服药丸",北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r017|soon,beijing_start1,4年级下,4,下,17,soon,soon,[suːn],[suːn],"adv. 快;不久,一会儿;立刻;",北京版一年级起点四年级下.xlsx,exact-single,KV000264,soon,很快；不久,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r018|man,beijing_start1,4年级下,4,下,18,man,man,[mæn],[mæn],n. 人;男人;人类;丈夫;雇工 vt. 操纵;给...配置人员;使增强勇气;在...就位,北京版一年级起点四年级下.xlsx,exact-single,KV000112,man,男人,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g4-lower|r019|men,beijing_start1,4年级下,4,下,19,men,men,[men],[men],"n. 男人,人类(man的复数)",北京版一年级起点四年级下.xlsx,morphology-or-phrase,KV000112,man,男人,identity-review,yes,Only morphology/phrase-related candidates found; never auto-merge.
beijing_start1|g4-lower|r020|right,beijing_start1,4年级下,4,下,20,right,right,[raɪt],[raɪt],n. 正确;右边;正义 adj. 正确的;直接的;右方的 vt. 纠正 adv. 正确地;恰当地;彻底地 vi. 复正;恢复平稳,北京版一年级起点四年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g4-lower|r021|hurt,beijing_start1,4年级下,4,下,21,hurt,hurt,[hɜːt],[hɜːrt],n. 痛苦;危害;痛苦的原因 vt. 使受伤;损害;使疼痛;使痛心 adj. 受伤的;痛苦的;受损的 vi. 感到疼痛;有坏处;带来痛苦,北京版一年级起点四年级下.xlsx,exact-single,KV000224,hurt,疼；受伤,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
